Year_Birth,Education,Income,Kidhome,Teenhome,Recency,MntCoke,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Age,Total_Children,Total_Spending,Total_Transactions,Conversion_Rate,Marital_Cerai,Marital_Duda,Marital_Janda,Marital_Lajang,Marital_Menikah
1981,3,28510000.0,1,1,72,44000,5000,19000,0,4000,19000,3,2,0,4,5,0,0,0,0,0,0,0,42,2,91000,9,0.0,True,False,False,False,False
1991,4,90638000.0,0,0,29,1156000,120000,915000,94000,144000,96000,1,3,4,10,1,0,0,1,0,0,0,0,32,0,2525000,18,0.0,False,False,False,True,False
1950,3,48070000.0,0,1,33,373000,14000,83000,6000,9000,19000,3,8,2,6,7,0,0,0,0,0,1,0,73,1,504000,19,0.0,False,False,False,False,False
1957,3,43140000.0,0,1,68,134000,8000,76000,6000,0,11000,1,4,1,5,6,0,0,0,0,0,0,0,66,1,235000,11,0.0,False,False,False,False,True
1961,5,54959000.0,0,1,55,1148000,0,60000,0,0,24000,3,9,5,4,7,0,1,0,0,0,0,1,62,1,1232000,21,0.1428571428571428,True,False,False,False,False
1958,1,15056000.0,1,1,76,6000,12000,3000,21000,6000,40000,5,2,2,3,5,0,0,0,0,0,0,0,65,2,88000,12,0.0,False,False,False,True,False
1971,3,26954000.0,1,0,17,4000,1000,11000,0,0,1000,1,1,0,2,7,0,0,0,0,0,0,0,52,1,17000,4,0.0,False,False,False,True,False
1985,3,22327000.0,1,0,94,5000,4000,8000,2000,0,5000,1,1,0,3,5,0,0,0,0,0,0,0,38,1,24000,5,0.0,False,False,False,True,False
1965,3,44393000.0,1,1,86,24000,2000,20000,2000,2000,10000,2,1,0,4,4,0,0,0,0,0,0,0,58,2,60000,7,0.0,False,False,False,False,True
1952,5,62000000.0,0,1,25,899000,0,101000,0,0,20000,1,6,6,13,4,0,0,0,1,0,0,0,71,1,1020000,26,0.0,False,False,False,True,False
1962,5,31497000.0,0,1,22,108000,1000,28000,13000,1000,4000,2,3,1,4,8,0,0,0,0,0,0,0,61,1,155000,10,0.0,False,False,False,False,False
1974,2,45894000.0,0,2,15,27000,2000,7000,0,2000,13000,1,1,0,3,5,0,0,0,0,0,0,0,49,2,51000,5,0.0,False,False,False,False,True
1970,4,78579000.0,0,0,35,816000,66000,549000,216000,66000,99000,1,5,6,4,3,0,0,0,0,0,0,1,53,0,1812000,16,0.3333333333333333,True,False,False,False,False
1969,4,67369000.0,0,1,81,1298000,0,70000,37000,14000,42000,4,7,4,10,4,0,1,1,0,0,0,1,54,1,1461000,25,0.25,False,False,True,False,False
1960,3,58401000.0,0,1,55,10000,0,11000,17000,29000,29000,1,1,2,2,4,0,0,0,0,0,0,0,63,1,96000,6,0.0,True,False,False,False,False
1952,3,62307000.0,0,1,94,87000,13000,34000,10000,6000,10000,1,4,0,4,5,0,0,0,0,0,0,0,71,1,160000,9,0.0,False,False,False,True,False
1969,4,43641000.0,1,1,50,57000,2000,51000,4000,2000,23000,3,2,1,4,6,0,0,0,0,0,0,0,54,2,139000,10,0.0,False,False,False,False,True
1968,4,63841000.0,0,1,64,635000,15000,100000,20000,7000,131000,1,9,3,9,6,0,0,0,0,0,0,0,55,1,908000,22,0.0,True,False,False,False,False
1965,2,46891000.0,0,1,91,43000,12000,23000,29000,15000,61000,1,2,1,4,4,0,0,0,0,0,0,0,58,1,183000,8,0.0,False,False,False,False,True
1969,4,70091000.0,1,0,11,964000,34000,137000,15000,0,11000,2,5,2,10,8,0,1,0,0,0,0,0,54,1,1161000,19,0.0,False,False,False,False,True
1972,5,78075000.0,0,0,72,572000,8000,259000,34000,35000,80000,1,3,5,5,1,0,0,0,0,0,0,0,51,0,988000,14,0.0,False,False,False,False,True
1961,2,59184000.0,0,1,6,341000,142000,113000,259000,151000,66000,3,6,6,12,5,0,0,0,0,0,0,0,62,1,1072000,27,0.0,False,False,True,False,False
1977,3,54809000.0,1,1,0,63000,6000,57000,13000,13000,22000,4,2,1,5,4,0,0,0,0,0,0,0,46,2,174000,12,0.0,False,False,False,False,True
1959,3,58113000.0,0,1,66,221000,104000,169000,102000,78000,84000,3,9,2,8,7,0,0,0,0,0,1,0,64,1,758000,22,0.0,False,False,False,False,True
1958,4,51412000.0,0,1,42,140000,3000,29000,4000,5000,14000,2,3,2,4,4,0,0,0,0,0,0,0,65,1,195000,11,0.0,False,False,False,False,True
1979,3,15287000.0,1,0,60,1000,2000,8000,4000,3000,13000,2,1,1,2,7,1,0,0,0,0,0,1,44,1,31000,6,0.1428571428571428,True,False,False,False,False
1957,4,66636000.0,0,0,64,291000,10000,689000,84000,10000,0,1,3,4,9,1,0,0,0,0,0,0,0,66,0,1084000,17,0.0,False,False,False,False,False
1956,4,50965000.0,0,1,87,544000,13000,85000,8000,6000,29000,3,10,4,5,8,1,0,0,0,0,0,0,67,1,685000,22,0.0,False,False,False,False,True
1965,5,84618000.0,0,0,96,684000,100000,801000,21000,66000,0,1,6,9,10,2,0,0,1,0,0,0,0,58,0,1672000,26,0.0,False,False,False,False,True
1990,3,18351000.0,0,0,1,1000,12000,9000,0,14000,7000,1,2,0,3,7,0,0,0,0,0,0,0,33,0,43000,6,0.0,False,False,False,False,True
1957,5,40451000.0,0,2,54,35000,0,4000,0,0,10000,1,1,1,2,5,1,0,0,0,0,0,0,66,2,49000,5,0.0,False,False,False,False,False
1965,3,36317000.0,0,1,53,87000,3000,25000,3000,2000,13000,2,3,0,4,7,0,0,0,0,0,0,0,58,1,133000,9,0.0,False,False,False,False,False
1957,3,42213000.0,0,1,96,309000,3000,24000,4000,3000,20000,2,5,1,7,7,0,1,0,0,0,0,0,66,1,363000,15,0.0,False,False,False,False,False
1955,3,65748000.0,0,1,58,172000,73000,93000,95000,78000,34000,2,2,4,10,1,0,0,0,0,0,1,0,68,1,545000,18,0.0,False,False,False,False,False
1972,3,77044000.0,0,1,12,625000,38000,242000,50000,34000,76000,2,7,11,11,4,1,0,0,0,0,0,0,51,1,1065000,31,0.0,False,False,False,False,False
1969,3,74918000.0,0,0,78,972000,59000,913000,25000,19000,59000,1,5,9,6,3,0,0,1,0,0,0,0,54,0,2047000,21,0.0,False,False,False,False,False
1972,3,56721000.0,1,1,64,157000,6000,39000,6000,13000,75000,5,4,1,5,6,0,0,0,0,0,0,0,51,2,296000,15,0.0,False,False,False,False,True
1975,3,42160000.0,1,1,26,48000,9000,45000,3000,15000,20000,4,2,1,4,6,0,0,0,0,0,0,1,48,2,140000,11,0.1666666666666666,False,False,False,True,False
1965,3,61559000.0,0,1,8,279000,83000,88000,32000,14000,34000,1,4,2,10,3,0,0,0,0,0,0,0,58,1,530000,17,0.0,False,False,False,True,False
1963,5,33629000.0,1,1,49,132000,0,16000,0,0,4000,5,3,1,4,9,0,0,0,0,0,0,0,60,2,152000,13,0.0,False,False,False,False,False
1991,5,68682000.0,0,0,56,919000,0,505000,99000,30000,45000,1,4,9,10,2,0,0,0,0,0,0,0,32,0,1598000,24,0.0,False,False,False,False,False
1963,3,34377000.0,0,1,55,62000,0,22000,3000,1000,26000,2,2,2,2,7,0,0,0,0,0,0,0,60,1,114000,8,0.0,False,False,False,True,False
1986,1,8940000.0,1,0,25,1000,45000,3000,4000,6000,42000,3,3,1,3,8,0,0,0,0,0,0,0,37,1,101000,10,0.0,False,False,False,True,False
1973,3,26228000.0,1,0,50,2000,6000,4000,3000,1000,9000,1,1,0,2,8,0,0,0,0,0,0,0,50,1,25000,4,0.0,False,False,False,False,True
1957,2,77297000.0,0,0,84,408000,61000,109000,48000,122000,41000,1,5,7,9,4,0,0,0,1,0,0,0,66,0,789000,22,0.0,True,False,False,False,False
1981,3,40211000.0,1,1,30,51000,1000,7000,2000,1000,25000,2,2,1,2,8,1,0,0,0,0,0,0,42,2,87000,7,0.0,False,False,False,False,True
1958,5,33438000.0,1,1,81,62000,1000,16000,3000,2000,6000,4,2,1,4,5,0,0,0,0,0,0,0,65,2,90000,11,0.0,False,False,True,False,False
1959,5,75032000.0,0,1,74,952000,12000,180000,47000,12000,12000,2,5,4,9,3,0,0,0,0,0,0,0,64,1,1215000,20,0.0,False,False,False,False,True
1955,5,61284000.0,0,0,76,618000,15000,106000,20000,7000,45000,1,11,2,8,6,0,1,0,0,0,0,0,68,0,811000,22,0.0,False,False,False,True,False
1986,3,22518000.0,1,0,36,11000,7000,12000,2000,2000,27000,2,2,1,2,5,1,0,0,0,0,0,1,37,1,61000,7,0.2,False,False,False,False,True
1975,4,54730000.0,0,1,64,318000,3000,17000,4000,7000,56000,5,4,1,8,4,0,0,0,0,0,0,0,48,1,405000,18,0.0,False,False,False,False,True
1955,4,38452000.0,1,1,62,56000,0,14000,0,0,2000,3,3,0,3,7,0,0,0,0,0,0,0,68,2,72000,9,0.0,False,False,False,False,True
1971,3,44421000.0,1,1,53,110000,5000,59000,7000,1000,7000,5,5,0,4,8,0,0,0,0,0,0,0,52,2,189000,14,0.0,True,False,False,False,False
1986,5,38197000.0,1,0,86,23000,0,11000,2000,1000,3000,1,1,0,3,5,0,0,0,0,0,0,0,37,1,40000,5,0.0,False,False,False,False,False
1978,3,41986000.0,0,1,15,27000,5000,8000,8000,3000,12000,3,3,0,4,4,0,0,0,0,0,0,0,45,1,63000,10,0.0,True,False,False,False,False
1983,3,28427000.0,1,0,67,18000,3000,19000,3000,3000,6000,2,2,0,3,8,0,0,0,0,0,0,0,40,1,52000,7,0.0,False,False,False,False,False
1976,5,37395000.0,1,0,47,18000,0,9000,0,1000,11000,1,1,0,3,6,0,0,0,0,0,0,0,47,1,39000,5,0.0,False,False,False,False,False
1971,3,64722000.0,1,0,47,303000,0,280000,60000,147000,15000,4,8,2,11,6,0,0,0,0,0,0,0,52,1,805000,25,0.0,False,False,False,False,True
1956,4,55249000.0,0,1,81,97000,1000,19000,2000,0,11000,1,2,1,4,3,0,0,0,0,0,0,0,67,1,130000,8,0.0,False,False,False,False,False
1972,3,84906000.0,0,0,98,997000,15000,414000,99000,30000,76000,1,5,6,12,2,0,1,1,0,1,0,0,51,0,1631000,24,0.0,False,False,False,False,False
1989,3,28691000.0,1,0,56,5000,4000,13000,8000,0,4000,1,1,0,3,8,0,0,0,0,0,0,0,34,1,34000,5,0.0,False,False,False,False,True
1952,3,44213000.0,1,1,48,95000,11000,35000,0,4000,7000,4,2,1,5,6,0,0,0,0,0,0,0,71,2,152000,12,0.0,False,False,False,True,False
1984,1,25707000.0,1,0,18,1000,6000,2000,3000,6000,3000,1,1,0,3,7,0,0,0,0,0,0,0,39,1,21000,5,0.0,False,False,False,True,False
1967,5,59062000.0,2,1,74,46000,1000,12000,3000,0,9000,2,2,0,3,4,0,0,0,0,0,0,0,56,3,71000,7,0.0,False,False,False,False,True
1962,3,76624000.0,0,1,68,411000,106000,147000,54000,115000,66000,1,5,10,7,1,1,0,0,0,0,0,0,61,1,899000,23,0.0,False,False,False,True,False
1947,4,66000000.0,0,0,36,244000,51000,270000,101000,0,45000,1,1,3,5,1,0,0,0,0,0,0,0,76,0,711000,10,0.0,False,False,False,False,False
1978,5,27683000.0,1,0,90,152000,9000,121000,12000,12000,45000,4,6,2,4,8,0,0,0,0,0,0,0,45,1,351000,16,0.0,False,False,False,False,False
1971,3,1730000.0,0,0,65,1000,1000,3000,1000,1000,1000,15,0,0,0,20,0,0,0,0,0,0,0,52,0,8000,15,0.0,True,False,False,False,False
1992,1,7500000.0,1,0,63,10000,17000,18000,8000,26000,40000,4,3,2,2,9,0,0,0,0,0,0,0,31,1,119000,11,0.0,False,False,False,True,False
1968,3,40521000.0,1,1,82,12000,0,5000,0,0,4000,1,0,1,2,5,0,0,0,0,0,0,0,55,2,21000,4,0.0,False,False,False,False,False
1973,5,20427000.0,1,0,63,5000,0,4000,0,0,1000,1,1,0,2,8,0,0,0,0,0,0,0,50,1,10000,4,0.0,False,False,False,False,False
1975,3,65106000.0,0,1,55,790000,19000,133000,12000,0,19000,3,8,3,13,6,0,1,0,0,0,0,0,48,1,973000,27,0.0,False,False,False,False,True
1965,5,69969000.0,0,0,64,882000,29000,514000,38000,29000,44000,1,4,2,6,3,0,0,1,1,0,0,1,58,0,1536000,13,0.3333333333333333,False,False,False,False,True
1952,3,67433000.0,0,2,51,615000,28000,259000,12000,48000,30000,4,6,5,13,4,0,1,0,0,0,0,0,71,2,992000,28,0.0,False,False,False,False,True
1967,5,77766000.0,0,1,97,1004000,59000,265000,115000,59000,27000,2,11,10,11,6,1,0,0,0,0,0,1,56,1,1529000,34,0.1666666666666666,False,False,False,False,True
1972,3,74716000.0,0,1,92,133000,27000,421000,13000,195000,71000,2,7,3,5,4,0,0,0,0,0,0,0,51,1,860000,17,0.0,False,False,False,False,True
1963,3,68118000.0,0,1,51,595000,23000,123000,10000,23000,154000,2,8,9,4,6,0,0,0,0,0,0,0,60,1,928000,23,0.0,True,False,False,False,False
1970,5,55158000.0,1,1,72,293000,0,87000,4000,11000,23000,4,7,2,5,7,0,0,0,0,0,0,1,53,2,418000,18,0.1428571428571428,False,False,False,False,True
1955,2,62972000.0,0,1,39,313000,15000,47000,20000,0,192000,2,7,4,3,6,0,0,0,0,0,0,1,68,1,587000,16,0.1666666666666666,False,False,False,False,True
1975,3,74190000.0,0,1,49,151000,81000,86000,168000,91000,64000,2,4,2,11,2,0,0,0,0,0,0,0,48,1,641000,19,0.0,False,False,False,False,True
1976,3,39356000.0,1,1,21,15000,0,2000,0,0,6000,1,1,0,2,6,1,0,0,0,0,0,0,47,2,23000,4,0.0,False,False,False,False,True
1969,3,76653000.0,0,0,91,736000,63000,946000,219000,189000,126000,1,4,7,11,2,0,0,1,1,0,0,0,54,0,2279000,23,0.0,False,False,False,False,False
1973,5,35860000.0,1,1,37,15000,0,8000,4000,2000,20000,2,1,1,2,5,1,0,0,0,0,0,0,50,2,49000,6,0.0,True,False,False,False,False
1983,5,90687000.0,0,0,98,982000,17000,672000,23000,34000,51000,1,6,2,8,2,0,0,1,0,0,0,1,40,0,1779000,17,0.5,True,False,False,False,False
1982,4,73450000.0,0,0,85,1142000,51000,415000,90000,69000,37000,1,7,8,11,3,1,0,0,1,0,0,0,41,0,1804000,27,0.0,False,False,False,False,False
1960,3,31454000.0,1,1,40,28000,0,11000,0,0,9000,3,2,0,3,8,0,0,0,0,0,0,0,63,2,48000,8,0.0,False,False,False,False,True
1952,3,47139000.0,1,1,2,46000,0,12000,0,2000,23000,2,2,1,2,7,0,0,0,0,0,0,1,71,2,83000,7,0.1428571428571428,False,False,False,True,False
1975,3,83829000.0,0,0,78,897000,161000,430000,186000,161000,27000,0,4,7,6,1,1,0,1,1,0,0,1,48,0,1862000,17,1.0,True,False,False,False,False
1963,5,53378000.0,1,1,41,489000,6000,152000,8000,6000,132000,10,9,4,6,8,0,0,0,0,0,0,1,60,2,793000,29,0.125,False,False,False,False,True
1970,3,19656000.0,1,0,94,25000,4000,9000,6000,8000,32000,3,2,1,3,7,0,0,0,0,0,0,0,53,1,84000,9,0.0,False,False,False,False,False
1948,5,45579000.0,0,1,10,145000,1000,33000,2000,1000,1000,1,4,1,4,6,0,0,0,0,0,0,0,75,1,183000,10,0.0,False,False,False,False,True
1958,2,85485000.0,0,0,73,630000,26000,611000,44000,18000,54000,1,6,6,6,2,0,0,0,0,0,0,0,65,0,1383000,19,0.0,False,False,False,True,False
1944,3,55956000.0,0,0,22,760000,38000,104000,50000,9000,38000,2,7,3,4,4,0,1,0,0,0,0,0,79,0,999000,16,0.0,False,False,False,False,True
1963,4,64191000.0,0,1,30,420000,15000,186000,151000,38000,15000,3,5,3,13,3,0,0,0,0,0,0,0,60,1,825000,24,0.0,False,False,False,True,False
1972,3,38808000.0,1,0,21,125000,17000,52000,3000,19000,30000,4,5,1,4,8,1,0,0,0,0,0,1,51,1,246000,14,0.125,False,False,False,True,False
1966,4,57183000.0,1,1,51,464000,5000,64000,7000,0,70000,8,9,1,7,8,0,0,0,0,0,0,0,57,2,610000,25,0.0,False,False,False,False,True
1968,4,23748000.0,1,0,97,6000,6000,29000,12000,15000,8000,3,2,1,3,8,0,0,0,0,0,0,0,55,1,76000,9,0.0,True,False,False,False,False
1971,3,66303000.0,0,1,56,1090000,12000,96000,16000,12000,60000,4,3,4,11,8,0,1,0,0,0,0,0,52,1,1286000,22,0.0,False,False,False,False,True
1975,4,37368000.0,1,0,4,3000,2000,11000,2000,2000,10000,1,1,0,2,6,1,0,0,0,0,0,0,48,1,30000,4,0.0,False,False,False,False,True
1964,3,40800000.0,1,2,77,24000,0,27000,8000,30000,10000,2,3,0,3,7,0,0,0,0,0,1,0,59,3,99000,8,0.0,False,False,False,False,True
1978,3,71847000.0,0,0,95,737000,21000,106000,55000,63000,210000,0,6,7,9,3,0,0,0,1,0,0,0,45,0,1192000,22,0.0,True,False,False,False,False
1975,3,46149000.0,0,1,36,254000,6000,71000,4000,0,27000,5,5,1,7,5,0,0,0,0,0,0,0,48,1,362000,18,0.0,False,False,False,False,True
1983,3,78687000.0,0,0,13,817000,185000,687000,145000,55000,241000,1,4,6,8,2,0,0,1,0,0,0,1,40,0,2130000,19,0.5,False,False,False,False,False
1971,2,49118000.0,0,0,90,620000,54000,239000,99000,98000,119000,2,9,7,10,7,0,1,0,0,1,0,1,52,0,1229000,28,0.1428571428571428,True,False,False,False,False
1957,5,37633000.0,1,1,49,13000,4000,20000,0,0,1000,2,1,0,3,9,0,0,0,0,0,0,0,66,2,38000,6,0.0,False,False,False,False,True
1951,4,39767000.0,0,0,18,113000,61000,204000,34000,26000,47000,2,7,1,7,8,0,0,0,0,0,0,0,72,0,485000,17,0.0,False,False,False,False,False
1951,1,26997000.0,0,0,89,7000,23000,78000,133000,49000,144000,2,4,2,5,7,0,0,0,0,0,0,0,72,0,434000,13,0.0,False,False,False,False,True
1970,3,33986000.0,1,0,43,16000,2000,18000,2000,1000,5000,1,1,0,3,7,0,0,0,0,0,0,0,53,1,44000,5,0.0,True,False,False,False,False
1972,5,57091000.0,0,1,82,462000,0,24000,6000,0,4000,2,9,2,5,7,0,1,0,0,0,0,1,51,1,496000,18,0.1428571428571428,False,False,False,False,True
1969,2,46831000.0,1,1,84,22000,2000,10000,6000,4000,34000,2,1,2,2,4,0,0,0,0,0,0,0,54,2,78000,7,0.0,False,False,False,False,True
1972,4,83151000.0,0,0,80,968000,147000,842000,137000,42000,210000,1,5,7,10,2,1,0,1,1,0,0,1,51,0,2346000,23,0.5,False,False,False,False,True
1971,3,52531000.0,0,0,68,283000,112000,151000,51000,72000,125000,2,7,2,10,6,0,0,0,0,0,0,0,52,0,794000,21,0.0,False,False,False,False,True
1956,3,15759000.0,0,0,12,1000,2000,5000,6000,0,3000,1,1,0,2,7,0,0,0,0,0,0,0,67,0,17000,4,0.0,False,False,False,False,True
1971,3,22804000.0,1,0,75,14000,1000,7000,2000,1000,1000,1,2,0,2,9,0,0,0,0,0,0,0,52,1,26000,5,0.0,False,False,False,True,False
1973,2,43050000.0,1,0,10,30000,5000,24000,6000,3000,8000,2,2,0,4,5,0,0,0,0,0,0,0,50,1,76000,8,0.0,False,False,False,False,True
1977,5,42997000.0,1,1,91,4000,0,5000,0,1000,5000,1,1,0,2,7,0,0,0,0,0,0,0,46,2,15000,4,0.0,False,False,False,True,False
1963,5,48918000.0,1,1,21,52000,0,9000,0,0,1000,2,1,0,4,4,0,0,0,0,0,0,0,60,2,62000,7,0.0,False,False,False,True,False
1954,4,60033000.0,0,1,28,62000,1000,57000,19000,11000,48000,2,2,1,5,2,0,0,0,0,0,0,0,69,1,198000,10,0.0,False,False,False,False,False
1978,5,34043000.0,1,0,97,20000,2000,14000,3000,0,10000,1,2,0,2,9,0,0,0,0,0,0,0,45,1,49000,5,0.0,False,False,False,False,False
1966,3,57811000.0,0,1,49,545000,7000,114000,37000,21000,78000,5,7,2,11,5,0,1,0,0,0,0,0,57,1,802000,25,0.0,False,False,False,False,False
1946,3,78569000.0,0,0,14,558000,79000,622000,207000,175000,95000,1,4,6,4,1,0,0,1,0,0,0,1,77,0,1736000,15,1.0,False,False,False,False,True
1978,3,7500000.0,1,1,5,6000,5000,4000,13000,4000,25000,4,2,1,3,6,0,0,0,0,0,0,0,45,2,57000,10,0.0,False,False,False,True,False
1971,4,157733000.0,1,0,37,39000,1000,9000,2000,0,8000,0,1,0,1,1,0,0,0,0,0,0,0,52,1,59000,2,0.0,False,False,False,False,False
1953,3,94384000.0,0,0,62,1111000,24000,790000,160000,45000,172000,0,5,8,5,2,0,1,1,1,0,0,1,70,0,2302000,18,0.5,False,False,False,False,False
1985,2,23148000.0,0,0,83,4000,6000,8000,6000,3000,10000,1,2,0,3,7,0,0,0,0,0,0,0,38,0,37000,6,0.0,False,False,False,False,True
1970,3,44267000.0,1,1,48,183000,5000,65000,3000,5000,49000,5,5,2,4,9,0,0,0,0,0,0,0,53,2,310000,16,0.0,True,False,False,False,False
1979,3,71626000.0,0,0,94,546000,72000,376000,94000,145000,72000,1,5,5,8,3,0,1,0,0,0,0,0,44,0,1305000,19,0.0,False,False,False,False,True
1966,3,60894000.0,0,1,61,606000,7000,155000,10000,0,54000,5,10,3,8,7,0,0,0,0,0,0,0,57,1,832000,26,0.0,False,False,False,False,False
1976,3,50200000.0,1,1,70,266000,6000,51000,8000,6000,64000,6,7,1,5,8,0,0,0,0,0,0,0,47,2,401000,19,0.0,False,False,False,False,False
1965,5,81051000.0,0,0,43,1142000,29000,249000,38000,29000,14000,1,5,5,12,2,0,1,1,0,0,0,0,58,0,1501000,23,0.0,False,False,False,False,True
1982,3,65169000.0,0,0,23,1074000,0,69000,0,0,46000,1,10,4,13,6,1,0,1,1,1,0,1,41,0,1189000,28,0.1666666666666666,False,False,False,False,True
1972,3,59868000.0,0,1,37,771000,51000,154000,54000,10000,154000,7,11,2,12,6,0,0,0,0,0,0,0,51,1,1194000,32,0.0,False,False,False,False,False
1960,5,65695000.0,0,1,50,371000,32000,189000,0,58000,6000,2,5,4,10,4,0,0,0,0,0,0,0,63,1,656000,21,0.0,False,False,False,False,True
1956,4,64857000.0,0,0,78,556000,14000,717000,210000,0,43000,1,7,5,10,4,0,0,0,0,0,0,0,67,0,1540000,23,0.0,False,False,False,True,False
1965,4,45143000.0,0,1,74,202000,5000,74000,11000,5000,14000,3,6,1,5,7,0,0,0,0,0,0,0,58,1,311000,15,0.0,False,False,False,False,False
1955,2,74805000.0,0,1,14,209000,162000,209000,41000,162000,37000,5,4,7,10,2,0,0,0,0,0,0,0,68,1,820000,26,0.0,False,False,False,False,False
1989,2,59060000.0,1,0,77,35000,40000,111000,36000,40000,12000,3,3,1,7,4,0,0,0,0,0,0,0,34,1,274000,14,0.0,False,False,False,False,True
1962,5,27238000.0,1,1,39,37000,0,17000,0,0,3000,3,3,0,3,9,0,0,0,0,0,0,0,61,2,57000,9,0.0,False,False,False,True,False
1965,3,47009000.0,0,1,89,171000,45000,73000,59000,10000,90000,4,3,2,8,4,0,0,0,0,0,0,0,58,1,448000,17,0.0,False,False,False,False,False
1973,2,46094000.0,1,1,62,12000,2000,20000,3000,2000,5000,1,1,0,3,7,0,0,0,0,0,0,0,50,2,44000,5,0.0,False,False,False,False,True
1972,3,40321000.0,1,1,59,44000,4000,21000,6000,0,27000,2,3,0,3,7,0,0,0,0,0,0,0,51,2,102000,8,0.0,False,False,False,False,True
1984,3,37235000.0,1,0,68,20000,2000,9000,4000,6000,20000,1,1,1,2,4,0,0,0,0,0,0,0,39,1,61000,5,0.0,False,False,False,False,False
1960,4,81843000.0,0,0,13,779000,86000,537000,34000,69000,138000,1,5,9,12,3,0,0,0,0,0,0,0,63,0,1643000,27,0.0,False,False,False,False,True
1958,4,46692000.0,0,1,37,170000,6000,97000,24000,12000,88000,3,6,1,5,6,0,0,0,0,0,0,0,65,1,397000,15,0.0,False,False,False,False,False
1968,3,77382000.0,0,1,36,491000,48000,231000,112000,105000,134000,2,5,7,12,1,0,0,1,0,0,0,0,55,1,1121000,26,0.0,False,False,False,False,False
1977,3,37774000.0,2,0,28,173000,8000,107000,7000,2000,176000,4,7,2,3,9,1,0,0,0,0,1,1,46,2,473000,16,0.1111111111111111,False,False,False,True,False
1974,1,18393000.0,1,0,2,7000,10000,13000,16000,0,4000,2,3,0,3,8,0,0,0,0,0,0,0,49,1,50000,8,0.0,False,False,False,False,True
1962,4,72828000.0,0,1,17,1205000,0,235000,19000,14000,205000,6,6,3,13,7,0,0,0,0,0,0,0,61,1,1678000,28,0.0,False,False,False,False,True
1982,3,24711000.0,0,0,86,10000,7000,25000,6000,3000,7000,1,3,0,3,7,0,0,0,0,0,0,0,41,0,58000,7,0.0,False,False,False,False,True
1975,5,45503000.0,1,0,54,97000,4000,44000,6000,1000,18000,1,3,1,4,5,0,0,0,0,0,0,0,48,1,170000,9,0.0,False,False,False,False,True
1982,4,6560000.0,0,0,2,67000,11000,26000,4000,3000,262000,0,1,0,1,17,0,0,0,0,0,0,0,41,0,373000,2,0.0,False,False,False,True,False
1945,5,71604000.0,0,0,3,345000,53000,528000,98000,75000,97000,1,8,3,5,4,1,0,0,0,0,0,1,78,0,1196000,17,0.25,False,False,False,False,False
1979,3,27244000.0,1,0,84,6000,5000,17000,3000,24000,46000,2,2,2,2,7,0,0,0,0,0,0,0,44,1,101000,8,0.0,False,False,False,False,True
1969,3,48752000.0,1,1,8,73000,57000,100000,71000,15000,0,5,6,1,5,9,0,0,0,0,0,0,1,54,2,316000,17,0.1111111111111111,False,False,False,False,True
1962,3,71434000.0,0,1,4,711000,36000,217000,172000,96000,168000,3,7,4,7,4,0,1,0,1,0,0,0,61,1,1400000,21,0.0,False,False,False,False,True
1948,3,90842000.0,0,0,57,774000,70000,118000,182000,187000,93000,1,4,9,13,1,0,0,0,0,0,0,0,75,0,1424000,27,0.0,False,False,False,True,False
1978,4,88097000.0,1,0,24,163000,0,480000,0,126000,75000,1,6,5,8,9,0,1,1,1,0,0,1,45,1,844000,20,0.1111111111111111,False,False,False,False,True
1975,3,51948000.0,0,1,51,82000,33000,54000,71000,30000,41000,2,5,2,4,5,0,0,0,0,0,0,0,48,1,311000,13,0.0,False,False,False,False,True
1982,3,71853000.0,0,0,29,358000,108000,413000,141000,97000,32000,1,2,8,6,1,0,0,0,0,0,0,0,41,0,1149000,17,0.0,False,False,False,False,False
1983,4,35876000.0,0,0,13,66000,2000,40000,4000,3000,14000,1,3,1,3,6,0,0,0,0,0,0,0,40,0,129000,8,0.0,False,False,False,False,True
1952,3,40049000.0,0,1,23,13000,6000,7000,0,3000,3000,1,1,0,3,6,0,0,0,0,0,0,0,71,1,32000,5,0.0,False,False,True,False,False
1982,3,39660000.0,1,0,36,139000,13000,78000,20000,13000,36000,3,7,1,3,9,0,0,0,0,0,0,1,41,1,299000,14,0.1111111111111111,False,False,False,True,False
1962,3,50127000.0,0,1,88,274000,0,21000,4000,6000,15000,1,5,1,6,6,0,1,0,0,0,0,0,61,1,320000,13,0.0,False,False,False,False,False
1977,4,43263000.0,0,1,2,262000,6000,61000,0,10000,102000,3,5,2,6,5,0,0,0,0,0,0,0,46,1,441000,16,0.0,False,False,False,False,True
1949,4,62845000.0,1,1,3,1099000,0,45000,0,0,34000,11,3,4,10,8,0,1,0,0,0,0,1,74,2,1178000,28,0.125,False,False,False,False,True
1990,3,18929000.0,0,0,15,32000,0,8000,23000,4000,18000,1,1,0,4,6,0,0,0,0,0,0,0,33,0,85000,6,0.0,False,False,False,False,True
1982,1,24367000.0,1,0,58,2000,4000,2000,0,11000,5000,1,1,0,2,9,0,0,0,0,0,0,0,41,1,24000,4,0.0,False,False,False,True,False
